"Date,Walmart Inc. (WMT-US),""Vislink Technologies, Inc. (VISL-US)"",Visa Inc. Class A (V-US),""Viking Therapeutics, Inc. (VKTX-US)"",ViacomCBS Inc. Class B (VIAC-US),""Veritone, Inc. (VERI-US)"",""Vaxart, Inc. (VXRT-US)"",Tesla Inc (TSLA-US),SPDR S&P 500 ETF Trust (SPY-US),Southwest Airlines Co. (LUV-US),""Sirius XM Holdings, Inc. (SIRI-US)"",SilverBox Engaged Merger Corp. I Class A (SBEA-US),""Rockwell Medical, Inc. (RMTI-US)"",""Robinhood Markets, Inc. Class A (HOOD-US)"",""Revolve Group, Inc Class A (RVLV-US)"",""Portillo's, Inc. Class A (PTLO-US)"",Plug Power Inc. (PLUG-US),Pimco Global Stockplus & Income Fund (PGP-US),""OPKO Health, Inc. (OPK-US)"",Ocugen Inc (OCGN-US),NVIDIA Corporation (NVDA-US),NuCana plc Sponsored ADR (NCNA-US),NIO Inc. Sponsored ADR Class A (NIO-US),Nikola Corporation (NKLA-US),""NIKE, Inc. Class B (NKE-US)"",""Netflix, Inc. (NFLX-US)"",""Moderna, Inc. (MRNA-US)"",""Micron Technology, Inc. (MU-US)"",MGM Resorts International (MGM-US),Meta Platforms Inc. Class A (FB-US),MediWound Ltd. (MDWD-US),""Matterport, Inc. Class A (MTTR-US)"",Marathon Petroleum Corporation (MPC-US),""Lyft, Inc. Class A (LYFT-US)"",""Lucid Group, Inc. (LCID-US)"",""Limelight Networks, Inc. (LLNW-US)"",""Intuitive Surgical, Inc. (ISRG-US)"",Inspira Technologies Oxy B.H.N. Ltd. (IINN-US),""Hasbro, Inc. (HAS-US)"",""GoPro, Inc. Class A (GPRO-US)"",""Genius Brands International, Inc. (GNUS-US)"",General Electric Company (GE-US),Ford Motor Company (F-US),Flex Ltd. (FLEX-US),""Evolus, Inc. (EOLS-US)"",""Dropbox, Inc. Class A (DBX-US)"",""DatChat, Inc. (DATS-US)"",CYREN Ltd. (CYRN-US),""CymaBay Therapeutics, Inc. (CBAY-US)"",Citigroup Inc. (C-US),""Chemocentryx, Inc. (CCXI-US)"",Carnival Corporation (CCL-US),Canopy Growth Corporation (CGC-US),""Camber Energy, Inc. (CEI-US)"",""Asensus Surgical, Inc. (ASXC-US)"",Apple Inc. (AAPL-US),""American Airlines Group, Inc. (AAL-US)"",""AMC Entertainment Holdings, Inc. Class A (AMC-US)"",""Amazon.com, Inc. (AMZN-US)"",Agenus Inc. (AGEN-US),""Advanced Micro Devices, Inc. (AMD-US)"",""Activision Blizzard, Inc. (ATVI-US)"",""AcelRx Pharmaceuticals, Inc. (ACRX-US)"""
"07/29/15,72.23,""12,816.00"",76.01,6.47,52.61,,26.18,52.76,210.77,35.52,3.95,,13.96,,,,2.39,16.61,16.56,366.60,4.99,,,,57.46,107.08,,19.87,18.22,96.99,6.75,,55.81,,,3.52,60.03,,80.76,61.87,6.60,201.94,15.21,10.94,,,,2.02,3.00,58.92,8.56,52.10,1.53,""1,460,937.50"",44.72,30.75,40.73,30.43,529.00,8.24,1.96,25.98,4.01"
"07/28/15,72.10,""11,808.00"",74.74,6.32,52.75,,25.41,52.96,209.33,36.06,3.96,,14.60,,,,2.39,16.23,16.84,375.60,4.93,,,,56.74,106.90,,19.75,18.01,95.29,6.76,,54.51,,,3.57,60.03,,79.57,62.42,6.00,200.71,14.83,10.76,,,,2.04,3.04,58.37,8.62,51.34,1.53,""1,492,187.50"",46.80,30.85,41.17,29.93,526.03,8.33,1.77,25.71,4.00"
"07/27/15,71.38,""13,389.84"",73.86,6.40,52.67,,25.41,50.60,206.79,35.09,3.84,,14.84,,,,2.32,15.98,16.60,366.00,4.83,,,,55.87,106.43,,18.12,17.69,94.17,6.81,,54.46,,,3.61,60.46,,79.51,61.27,6.24,199.56,14.55,10.63,,,,2.00,2.95,57.96,8.29,50.85,1.49,""1,687,421.90"",45.24,30.69,40.14,30.75,531.41,8.39,1.62,25.61,4.08"
"07/24/15,71.58,""13,608.00"",74.80,6.57,53.04,,25.74,53.08,208.00,35.00,3.88,,15.17,,,,2.38,15.93,16.88,366.00,4.86,,,,56.50,109.34,,18.34,18.11,96.95,6.35,,56.32,,,3.75,60.68,,79.64,62.17,5.25,198.02,14.39,10.75,,,,1.96,2.81,58.70,8.27,51.12,1.48,""2,125,078.00"",40.95,31.13,39.63,31.05,529.42,8.56,1.67,26.18,4.42"
"07/23/15,72.51,""13,392.00"",71.75,6.02,53.75,,26.40,53.44,210.18,36.48,3.89,,15.99,,,,2.43,16.16,17.21,378.00,4.91,,,,57.00,110.10,,18.70,18.68,95.44,6.75,,56.33,,,3.90,61.91,,79.28,63.95,5.85,201.94,14.61,10.89,,,,2.03,3.05,59.87,8.40,51.81,1.48,""1,398,437.50"",40.56,31.29,42.61,32.21,482.18,8.95,1.76,25.94,4.42"
"07/22/15,73.16,""14,400.00"",71.97,6.46,54.13,,26.18,53.57,211.37,35.12,3.85,,16.73,,,,2.49,15.83,16.76,383.40,4.85,,,,57.05,111.50,,18.00,18.52,97.04,6.76,,57.07,,,4.03,61.10,,79.85,61.68,6.00,204.78,14.42,10.77,,,,2.06,3.00,60.34,8.70,52.37,1.50,""1,343,750.00"",42.38,31.31,41.43,32.33,488.27,9.24,1.79,25.95,4.25"
"07/21/15,72.74,""15,264.00"",72.02,6.76,54.10,,25.96,53.35,211.75,34.71,3.85,,16.19,,,,2.48,16.10,16.14,394.20,4.95,,,,56.50,112.51,,18.88,18.48,98.39,6.72,,57.15,,,4.07,56.12,,80.42,62.04,5.85,206.48,14.51,10.89,,,,2.06,2.78,59.10,8.73,51.96,1.48,""1,406,250.00"",42.25,32.69,40.90,31.89,488.00,9.17,1.80,26.09,4.20"
"07/20/15,73.10,""11,736.00"",72.70,6.64,54.09,,26.07,56.45,212.59,34.31,3.83,,16.83,,,,2.37,16.24,16.34,396.60,4.93,,,,56.57,110.55,,18.89,18.46,97.91,6.75,,57.53,,,3.95,55.29,,83.15,60.80,6.24,208.71,14.57,10.68,,,,2.04,2.53,58.85,8.72,52.15,1.48,""1,406,250.00"",41.47,33.02,40.55,32.90,488.10,9.44,1.80,26.25,4.20"
"07/17/15,73.39,""18,000.00"",70.88,7.07,54.70,,26.40,54.93,212.48,34.76,3.86,,18.01,,,,2.38,16.88,16.59,413.40,5.02,,,,56.40,114.77,,20.12,18.45,94.97,6.91,,58.58,,,4.04,54.42,,78.25,56.64,6.30,209.48,14.69,10.79,,,,2.03,2.56,58.75,9.01,52.10,1.48,""1,500,000.00"",41.34,32.41,41.40,32.82,483.01,9.38,1.79,25.81,4.25"
"07/16/15,73.83,""18,216.00"",70.57,6.95,55.45,,25.85,53.34,212.30,34.57,3.88,,18.69,,,,2.31,16.91,16.54,404.40,5.05,,,,56.17,115.81,,19.61,18.69,90.85,7.00,,58.48,,,4.13,54.45,,78.42,55.24,6.45,207.94,14.57,10.85,,,,2.02,2.68,58.59,8.98,52.21,1.52,""1,460,937.50"",41.34,32.13,41.39,32.61,475.48,9.34,1.87,25.85,4.11"
"07/15/15,73.65,""18,216.00"",70.02,7.28,55.37,,25.96,52.63,210.61,33.92,3.84,,18.30,,,,2.29,17.09,16.63,396.60,4.94,,,,55.95,98.13,,18.89,18.54,89.76,7.01,,57.51,,,4.06,54.50,,78.07,54.50,6.57,205.86,14.75,10.75,,,,1.93,2.70,56.46,8.85,51.84,1.50,""1,460,937.50"",40.04,31.71,41.54,32.50,461.19,9.12,1.96,25.77,4.22"
"07/14/15,73.79,""18,792.00"",70.10,7.05,55.40,,26.62,53.13,210.68,33.86,3.83,,18.02,,,,2.34,17.10,16.74,384.00,4.97,,,,56.17,100.37,,19.61,18.92,89.68,7.15,,58.79,,,4.20,54.66,,78.69,54.97,6.60,205.02,14.81,10.88,,,,1.91,2.81,55.91,8.98,52.20,1.54,""2,146,484.50"",40.95,31.40,42.06,32.64,465.57,9.32,2.05,26.06,4.38"
"07/13/15,73.88,""18,367.20"",69.52,6.95,55.54,,25.52,52.43,209.77,33.93,3.82,,17.74,,,,2.35,17.01,16.57,372.00,4.97,,,,56.21,101.09,,17.61,18.85,90.10,6.90,,58.78,,,4.19,55.28,,78.22,52.11,6.60,203.55,14.64,10.76,,,,1.84,2.70,55.54,8.79,51.83,1.53,""2,087,890.60"",38.87,31.42,42.42,31.84,455.57,9.22,1.96,25.89,4.12"
"07/10/15,73.12,""18,072.00"",68.42,6.95,54.85,,24.93,51.83,207.48,33.83,3.73,,16.97,,,,2.28,16.80,16.55,373.80,4.94,,,,55.26,97.23,,17.57,18.15,87.95,6.87,,54.49,,,4.15,54.21,,77.22,52.51,6.01,202.02,14.48,11.09,,,,1.77,2.68,54.56,8.60,50.58,1.55,""2,031,250.00"",37.70,30.82,41.21,31.35,443.51,9.17,1.96,25.36,4.20"
"07/09/15,72.78,""18,216.00"",67.05,7.05,54.25,,22.88,51.58,204.90,32.52,3.71,,16.26,,,,2.33,16.79,16.56,379.80,4.85,,,,54.72,95.73,,17.15,17.84,85.88,6.84,,53.38,,,4.04,53.50,,75.94,52.04,6.01,200.09,14.33,10.86,,,,1.83,2.69,53.71,8.41,49.20,1.49,""2,148,437.50"",35.62,30.02,39.67,30.63,434.39,8.86,1.98,25.13,4.18"
"07/08/15,73.06,""17,323.20"",66.73,7.14,54.28,,22.11,50.99,204.53,32.36,3.64,,16.30,,,,2.34,16.73,16.35,363.60,4.91,,,,54.64,93.51,,17.63,17.57,85.65,7.00,,53.97,,,4.08,53.18,,77.05,51.25,6.15,199.09,14.37,10.85,,,,1.75,2.67,52.80,8.20,48.93,1.46,""2,050,781.30"",35.10,30.64,39.31,30.47,429.70,8.61,2.01,24.80,4.05"
"07/07/15,73.79,""18,000.00"",67.77,6.88,55.58,,22.99,53.58,208.02,33.41,3.71,,16.65,,,,2.54,17.21,16.81,379.80,4.95,,,,55.65,94.09,,18.20,19.05,87.22,7.00,,55.54,,,4.19,53.50,,76.16,52.25,6.22,203.55,14.85,11.19,,,,1.74,2.68,54.50,8.13,50.20,1.52,""2,337,890.50"",37.05,31.42,40.68,30.85,436.72,9.29,2.09,25.05,4.06"
"07/06/15,72.53,""19,231.20"",68.12,7.08,54.89,,22.77,55.94,206.72,33.03,3.68,,16.51,,,,2.23,17.56,16.82,383.40,5.04,,,,54.92,94.57,,18.32,18.27,87.55,7.00,,54.76,,,4.25,53.12,,75.85,50.94,6.22,202.32,14.79,11.09,,,,1.79,2.78,55.08,8.20,49.36,1.54,""2,246,093.80"",38.22,31.50,39.73,30.61,436.04,9.17,2.47,24.82,4.07"
"07/02/15,71.86,""19,980.00"",68.24,7.13,55.52,,23.10,56.00,207.31,32.51,3.73,,16.21,,,,2.32,17.78,16.25,382.20,5.11,,,,54.94,94.04,,19.07,18.55,87.29,7.00,,54.01,,,4.25,54.03,,75.92,51.75,6.37,205.94,14.87,11.31,,,,1.82,2.75,55.37,8.00,49.86,1.59,""2,734,375.00"",35.88,31.61,39.03,30.78,437.71,8.61,2.53,24.63,4.14"
"07/01/15,71.88,""19,872.00"",67.85,6.93,55.93,,22.77,53.83,207.50,32.62,3.75,,16.23,,,,2.35,17.24,16.27,384.60,5.10,,,,54.72,93.64,,18.78,18.55,86.91,7.01,,53.77,,,3.95,53.98,,75.78,51.95,6.30,205.02,14.99,11.31,,,,1.86,2.70,55.68,7.90,49.63,1.56,""2,832,031.30"",37.70,31.65,38.80,30.38,437.39,8.78,2.42,24.73,4.11"
"06/30/15,70.93,""20,167.20"",67.15,7.14,55.50,,22.77,53.65,205.85,33.09,3.73,,16.12,,,,2.45,16.92,16.08,387.60,5.03,,,,54.01,93.85,,18.84,18.25,85.77,7.07,,52.31,,,3.94,53.83,,74.79,52.72,6.60,204.32,15.01,11.31,,,,1.89,2.69,55.24,8.23,49.39,1.56,""2,734,375.00"",39.00,31.36,39.94,30.68,434.09,8.63,2.40,24.21,4.24"
"06/29/15,71.42,""20,844.00"",66.72,7.06,55.33,,22.99,52.40,205.42,33.18,3.71,,16.05,,,,2.45,16.33,15.49,376.20,5.03,,,,53.84,92.23,,18.73,17.58,85.80,6.85,,50.85,,,3.86,53.75,,75.60,53.21,6.30,204.86,15.02,11.56,,,,1.87,2.75,54.88,7.81,48.95,1.60,""2,792,969.30"",36.01,31.13,39.75,30.44,429.86,8.06,2.34,24.49,4.00"
"06/26/15,72.12,""20,376.00"",68.75,7.08,57.00,,23.54,53.42,209.82,34.32,3.86,,16.17,,,,2.57,16.55,15.97,417.00,5.19,,,,54.86,93.09,,19.66,18.38,88.01,6.75,,51.97,,,4.02,55.24,,77.69,54.13,6.30,208.32,15.40,11.84,,,,1.93,2.92,56.34,8.28,50.60,1.59,""2,880,859.00"",36.66,31.69,41.44,31.64,438.10,8.09,2.47,25.04,4.05"
"06/25/15,71.86,""19,944.00"",68.62,7.09,57.13,,23.76,53.76,209.86,34.49,3.82,,16.39,,,,2.57,17.11,15.41,397.80,5.29,,,,52.61,94.89,,24.02,18.64,87.98,6.65,,51.44,,,4.11,54.98,,78.42,56.91,6.30,207.94,15.44,11.85,,,,2.00,2.79,56.19,8.39,50.04,1.63,""2,832,031.30"",39.78,31.88,42.24,30.28,440.10,8.43,2.58,25.40,4.08"
"06/24/15,72.38,""19,461.60"",68.86,7.25,56.77,,23.65,53.03,210.50,34.35,3.81,,16.64,,,,2.58,17.23,15.25,411.60,5.25,,,,53.11,96.94,,24.06,18.63,88.86,6.61,,51.68,,,4.15,54.72,,78.34,57.05,6.15,209.63,15.50,11.89,,,,2.09,2.97,56.66,8.39,49.84,1.66,""2,929,688.00"",40.04,32.03,42.24,30.13,440.84,8.48,2.62,25.44,4.00"
"06/23/15,72.57,""19,440.00"",69.42,7.42,58.09,,24.04,53.53,212.04,34.58,3.86,,14.95,,,,2.63,16.73,15.61,414.00,5.31,,,,53.60,97.31,,24.49,19.38,87.88,6.77,,52.19,,,4.25,55.18,,77.77,56.76,6.27,211.86,15.29,12.08,,,,2.18,3.02,57.39,8.82,49.48,1.47,""2,929,688.00"",39.52,31.76,42.73,30.42,445.99,8.60,2.61,25.42,4.08"
"06/22/15,72.79,""20,520.00"",69.09,7.25,58.34,,23.76,51.96,211.89,34.79,3.88,,14.65,,,,2.64,15.91,15.54,399.00,5.44,,,,53.40,96.41,,24.63,19.09,84.74,6.86,,51.89,,,4.18,55.49,,76.63,54.92,6.75,210.86,15.13,12.15,,,,2.09,3.03,56.95,9.11,49.92,1.44,""2,863,280.80"",39.39,31.90,43.03,30.55,436.29,8.32,2.62,25.23,4.06"
"06/19/15,72.74,""19,080.00"",68.69,6.73,58.06,,23.98,52.50,210.81,34.22,3.87,,14.10,,,,2.60,17.99,15.50,374.40,5.47,,,,53.27,93.87,,24.47,19.50,82.51,6.89,,51.90,,,3.99,54.97,,76.18,57.97,7.05,209.48,15.11,12.06,,,,2.13,3.20,56.23,8.98,48.92,1.43,""3,027,343.80"",39.00,31.65,41.56,30.10,434.92,8.63,2.58,25.01,4.04"
"06/18/15,72.98,""21,600.00"",69.50,7.52,58.51,,23.65,52.38,212.78,33.86,3.87,,14.30,,,,2.59,18.87,15.43,398.40,5.49,,,,53.00,94.74,,24.47,19.50,82.91,6.91,,51.94,,,4.04,55.11,,75.49,58.28,7.05,210.48,15.14,12.06,,,,2.21,3.03,56.76,8.97,48.62,1.45,""2,929,688.00"",39.13,31.97,39.98,29.58,439.39,8.65,2.52,25.14,4.14"
"06/17/15,72.73,""23,616.00"",68.75,7.36,58.00,,23.27,52.08,210.59,33.84,3.77,,13.67,,,,2.59,19.09,15.33,384.60,5.40,,,,52.38,94.27,,24.48,19.42,81.79,7.15,,51.30,,,4.11,54.31,,74.59,59.00,7.05,209.71,15.02,12.06,,,,2.15,2.99,56.54,8.65,47.58,1.48,""2,792,969.30"",39.13,31.83,39.88,28.01,427.81,9.78,2.47,24.87,4.01"
"06/16/15,72.35,""20,520.00"",69.01,7.28,57.69,,22.55,50.62,210.25,33.91,3.76,,14.57,,,,2.66,19.00,15.40,419.40,5.33,,,,52.28,95.27,,24.24,19.09,81.06,6.88,,51.19,,,4.22,54.54,,73.04,58.19,6.60,209.32,15.00,12.05,,,,2.18,2.99,57.07,8.70,47.45,1.48,""2,832,031.30"",39.26,31.90,39.48,28.47,427.26,9.68,2.35,24.74,4.08"
"06/15/15,71.93,""19,080.00"",68.57,7.68,58.14,,22.55,50.08,209.11,34.19,3.77,,13.99,,,,2.69,18.77,15.41,418.80,5.27,,,,51.68,93.43,,24.24,19.23,80.71,7.20,,51.06,,,4.25,54.63,,72.89,58.52,6.90,209.25,15.05,12.05,,,,2.22,3.08,56.65,8.83,47.23,1.49,""2,792,969.30"",39.39,31.73,40.07,28.87,423.67,9.67,2.32,24.54,4.09"
"06/12/15,72.43,""19,152.00"",69.33,7.67,58.49,,22.99,50.14,210.01,35.00,3.81,,13.32,,,,2.69,19.69,15.58,434.40,5.28,,,,51.89,94.42,,25.13,19.43,81.53,6.90,,51.03,,,4.16,55.07,,72.82,57.45,6.90,210.63,15.23,12.05,,,,2.33,3.06,57.11,8.80,47.42,1.49,""2,792,969.30"",39.26,31.79,40.71,28.47,429.92,9.48,2.31,25.40,4.04"
"06/11/15,72.94,""20,880.00"",69.64,7.86,58.77,,22.44,50.28,211.63,34.70,3.82,,13.09,,,,2.69,19.94,15.86,441.00,5.43,,,,51.94,95.09,,25.02,19.82,81.83,6.79,,52.03,,,4.13,55.36,,73.27,55.99,6.75,211.55,15.28,12.11,,,,2.33,3.06,57.21,8.93,47.83,1.50,""2,753,906.30"",40.82,32.15,40.02,28.57,432.97,9.38,2.32,25.30,4.12"
"06/10/15,72.93,""20,124.00"",69.63,7.80,59.49,,22.33,50.14,210.95,34.45,3.83,,12.86,,,,2.70,19.70,16.10,416.40,5.37,,,,51.67,95.87,,25.19,19.53,82.16,6.35,,50.90,,,4.19,56.02,,72.70,57.91,7.20,212.47,15.03,12.10,,,,2.33,3.07,57.02,8.99,47.00,1.49,""2,908,203.00"",44.20,32.22,40.43,28.22,430.77,8.92,2.32,25.50,4.14"
"06/09/15,72.47,""21,492.00"",67.95,7.81,59.85,,21.89,51.20,208.45,34.59,3.78,,12.66,,,,2.69,19.70,15.92,476.40,5.47,,,,50.68,92.45,,25.19,19.35,80.67,5.93,,49.67,,,4.07,55.25,,72.05,58.68,7.47,210.17,14.88,12.01,,,,2.27,3.05,56.00,8.96,47.20,1.46,""2,757,813.00"",42.77,31.86,40.33,28.51,425.48,8.84,2.29,25.52,4.07"
"06/08/15,72.61,""18,792.00"",67.68,8.02,60.28,,22.11,51.26,208.48,36.11,3.81,,12.55,,,,2.74,20.06,16.72,479.40,5.44,,,,50.72,89.60,,25.92,19.17,80.67,5.62,,50.23,,,4.12,54.51,,72.34,59.40,6.93,209.48,14.90,12.02,,,,2.32,3.14,55.65,9.20,47.02,1.43,""2,871,093.80"",45.89,31.95,39.86,28.39,423.50,8.99,2.31,25.44,4.20"
"06/05/15,73.06,""19,224.00"",68.37,7.89,61.33,,22.55,49.83,209.77,37.17,3.88,,12.02,,,,2.74,20.35,16.19,478.80,5.57,,,,51.02,90.46,,26.59,20.28,82.14,5.44,,50.46,,,4.15,55.01,,72.22,59.41,7.11,209.86,14.78,12.14,,,,2.28,3.13,56.24,9.35,47.25,1.44,""2,929,688.00"",51.74,32.16,41.72,28.83,426.95,8.91,2.33,25.77,4.22"
"06/04/15,74.15,""18,144.00"",68.21,7.94,61.74,,22.99,49.18,210.13,37.32,3.90,,11.45,,,,2.74,20.65,16.25,480.00,5.52,,,,50.98,89.35,,26.99,20.28,82.05,5.44,,50.17,,,4.10,55.14,,72.19,58.88,7.68,209.63,15.05,12.08,,,,2.18,3.16,55.33,8.90,47.39,1.44,""2,875,000.00"",53.04,32.34,42.17,28.24,430.78,8.20,2.33,25.69,4.37"
"06/03/15,74.89,""18,864.00"",68.95,7.87,62.22,,23.54,49.80,211.92,37.72,3.91,,11.40,,,,2.82,20.86,19.12,499.20,5.43,,,,51.26,88.81,,27.08,19.71,82.44,5.40,,51.10,,,4.23,55.68,,72.78,59.03,7.35,211.71,15.20,12.16,,,,2.25,3.46,55.63,8.94,47.82,1.47,""2,929,688.00"",54.60,32.53,43.13,28.44,436.59,8.27,2.28,25.96,4.15"
"06/02/15,74.53,""19,519.20"",69.04,7.83,61.65,,23.65,49.67,211.36,37.82,3.87,,11.09,,,,2.80,21.11,18.62,492.00,5.48,,,,51.06,89.13,,27.79,19.77,80.45,5.40,,51.52,,,4.29,55.46,,72.17,58.40,7.41,210.17,15.26,12.10,,,,2.29,2.70,54.72,8.72,47.03,1.50,""2,886,718.80"",55.90,32.49,43.78,27.87,430.99,7.95,2.30,25.53,3.67"
"06/01/15,74.73,""18,000.00"",69.11,7.58,61.50,,23.54,49.89,211.57,37.85,3.88,,11.47,,,,2.68,21.22,18.31,510.00,5.60,,,,50.88,89.00,,28.42,19.58,80.29,5.50,,51.78,,,4.30,55.80,,72.39,58.52,7.95,209.78,15.36,12.05,,,,2.38,3.10,54.45,8.56,46.78,1.48,""3,027,343.80"",54.86,32.63,44.18,28.00,430.92,8.06,2.25,25.40,3.63"
"05/29/15,74.27,""17,560.80"",68.68,8.23,61.72,,24.20,50.16,211.14,37.05,3.86,,11.07,,,,2.72,20.83,17.68,501.00,5.53,,,,50.84,89.15,,27.93,20.05,79.19,5.86,,51.73,,,4.37,54.19,,72.13,55.46,7.77,209.71,15.17,12.15,,,,2.50,3.41,54.08,8.67,46.33,1.52,""3,076,172.00"",58.63,32.57,42.37,28.91,429.23,8.18,2.28,25.26,3.50"
"05/28/15,74.84,""18,626.40"",69.56,8.22,62.03,,23.98,50.29,212.46,36.81,3.80,,10.58,,,,2.73,20.58,17.74,498.00,5.54,,,,51.15,89.51,,28.28,20.19,80.15,5.86,,51.39,,,4.39,53.98,,72.45,56.81,7.77,212.47,15.29,12.21,,,,2.54,3.50,54.55,7.80,47.15,1.52,""3,115,234.80"",59.02,32.95,41.97,29.25,426.57,7.62,2.27,25.73,3.45"
"05/27/15,75.19,""19,087.20"",69.49,8.37,62.65,,23.65,49.49,212.70,36.99,3.90,,10.48,,,,2.71,20.55,17.89,493.80,5.46,,,,51.42,89.86,,28.13,19.91,80.55,5.45,,50.48,,,4.25,54.85,,72.40,53.28,7.95,211.63,15.32,12.22,,,,2.47,3.48,54.87,7.74,47.59,1.50,""2,873,047.00"",52.26,33.01,42.24,29.26,431.42,7.82,2.28,25.71,3.48"
"05/26/15,74.90,""19,000.80"",68.54,8.48,60.68,,23.98,49.49,210.70,36.00,3.87,,10.29,,,,2.58,20.36,17.73,498.00,5.18,,,,51.71,87.99,,27.32,19.87,79.34,5.01,,50.22,,,4.17,54.13,,72.18,53.41,8.40,211.63,15.19,12.14,,,,2.62,3.86,54.24,7.37,46.95,1.56,""2,888,672.00"",50.57,32.41,41.56,29.52,425.47,7.25,2.22,25.41,3.43"
"05/22/15,75.86,""19,440.00"",69.62,9.06,61.59,,24.42,49.55,212.99,36.86,3.91,,10.51,,,,2.58,20.55,17.78,498.00,5.22,,,,52.22,88.84,,27.33,20.51,80.54,5.15,,51.54,,,4.20,55.03,,72.90,54.44,8.40,212.86,15.27,12.26,,,,3.15,4.03,54.97,7.49,47.35,1.58,""3,125,000.00"",50.31,33.14,42.61,29.60,427.63,7.01,2.28,25.49,3.47"
"05/21/15,76.11,""19,440.00"",69.37,9.13,61.81,,24.42,49.12,213.50,37.23,3.93,,10.31,,,,2.62,20.67,17.58,489.60,5.22,,,,52.20,89.00,,26.90,20.20,80.48,5.28,,51.83,,,4.27,54.99,,72.55,53.50,7.95,213.17,15.51,12.26,,,,3.26,4.10,54.84,7.63,47.40,1.55,""3,125,000.00"",51.22,32.85,42.47,29.37,431.63,6.63,2.28,25.62,3.45"
"05/20/15,75.90,""21,261.60"",69.78,9.01,61.08,,25.30,48.87,212.88,37.19,3.91,,10.33,,,,2.62,20.15,18.02,477.00,5.26,,,,52.31,88.79,,26.59,20.07,80.55,5.34,,52.17,,,4.27,54.71,,71.79,53.88,8.70,212.55,15.30,12.51,,,,3.27,4.45,54.89,7.73,47.52,1.56,""2,677,734.50"",49.79,32.52,43.06,29.46,423.86,6.60,2.32,25.75,3.41"
"05/19/15,76.43,""20,376.00"",70.16,8.96,60.70,,24.31,49.43,213.03,40.91,3.90,,10.27,,,,2.68,20.66,17.35,491.40,5.26,,,,52.32,88.07,,26.31,19.71,80.63,5.54,,52.13,,,4.31,55.87,,71.83,51.85,8.61,210.32,15.50,12.50,,,,3.21,3.38,55.33,7.68,48.36,1.58,""2,832,031.30"",50.44,32.52,47.85,29.40,421.71,6.69,2.28,25.48,3.46"
"05/18/15,79.92,""21,600.00"",70.00,9.08,60.78,,24.97,49.75,213.10,42.14,3.90,,10.45,,,,2.58,21.35,17.30,468.00,5.32,,,,52.38,88.27,,26.76,19.68,80.88,5.60,,52.14,,,4.29,55.85,,71.97,51.13,9.15,210.01,15.58,12.57,,,,3.22,3.34,54.67,7.84,47.91,1.62,""3,474,609.80"",52.13,32.55,49.00,29.90,425.24,6.80,2.35,25.42,3.14"
"05/15/15,79.24,""22,924.80"",69.57,9.42,59.95,,25.19,49.77,212.44,41.89,3.91,,10.03,,,,2.61,21.73,16.92,482.40,5.33,,,,52.49,87.61,,26.33,19.47,80.42,5.58,,51.73,,,4.23,55.96,,72.39,50.09,9.45,209.71,15.48,12.54,,,,3.34,3.40,54.24,7.21,47.90,1.62,""3,808,593.80"",50.70,32.19,48.67,29.11,426.00,6.90,2.32,25.42,3.16"
"05/14/15,78.72,""24,408.00"",70.00,9.37,59.64,,24.31,48.82,212.21,42.12,3.89,,10.28,,,,2.63,21.61,16.68,472.80,5.32,,,,51.72,83.84,,26.69,19.32,81.37,5.60,,52.36,,,4.17,55.82,,71.97,50.62,8.70,210.78,15.27,12.52,,,,3.43,2.91,54.60,7.30,47.37,1.67,""3,847,655.80"",49.92,32.24,48.82,29.46,432.28,7.03,2.33,25.17,3.25"
"05/13/15,78.16,""24,480.00"",68.65,8.97,59.72,,24.09,48.64,210.02,41.27,3.86,,9.93,,,,2.62,21.51,15.67,495.00,5.24,,,,51.08,82.87,,27.19,19.36,78.44,5.57,,51.14,,,4.11,55.38,,70.44,49.85,8.40,209.25,15.41,12.11,,,,3.01,2.87,54.20,7.24,45.77,1.62,""3,808,593.80"",50.57,31.50,48.49,29.39,426.87,6.94,2.37,24.63,3.01"
"05/12/15,78.96,""25,920.00"",68.69,9.00,59.72,,24.20,48.95,209.98,42.25,3.84,,10.15,,,,2.63,21.52,14.81,514.80,5.21,,,,51.19,83.38,,26.87,19.12,77.46,5.56,,50.67,,,4.05,54.98,,70.96,49.57,8.40,207.86,15.56,12.08,,,,2.95,2.80,53.74,7.18,45.80,1.61,""4,064,454.00"",50.18,31.47,48.85,29.01,431.02,7.10,2.35,24.61,3.02"
"05/11/15,78.10,""25,776.00"",69.02,9.39,59.67,,23.98,47.90,210.61,43.02,3.83,,10.50,,,,2.55,21.76,14.30,505.23,5.16,,,,51.40,84.28,,27.75,19.35,78.01,5.70,,51.14,,,4.07,55.15,,72.00,48.85,8.40,207.02,15.65,12.05,,,,2.97,2.93,53.97,7.20,46.23,1.63,""3,921,875.00"",48.36,31.58,49.65,29.97,432.85,6.73,2.32,24.64,3.11"
"05/08/15,78.53,""25,200.00"",69.47,9.39,60.82,,23.87,47.32,211.62,43.23,3.87,,10.56,,,,2.43,22.20,14.13,490.20,5.21,,,,51.22,82.09,,27.18,19.93,78.51,5.92,,52.44,,,3.97,54.92,,71.22,50.21,8.55,210.40,15.67,11.96,,,,2.98,3.03,54.02,7.21,46.16,1.58,""3,906,250.00"",46.93,31.91,49.04,29.66,433.69,6.84,2.31,25.05,3.24"
